"Date","Price","Volume","Market_cap"
"2024-02-04 00:00:00 UTC+0","95.36906294","900647010.695413","41589429980.34973000"
"2024-02-03 00:00:00 UTC+0","97.87479832","938437612.708735","42682443680.98633000"
"2024-02-02 00:00:00 UTC+0","100.39923353","1771044716.464801","43771359107.46180000"
"2024-02-01 00:00:00 UTC+0","97.83687549","2166762996.558480","42654604883.46274000"
"2024-01-31 00:00:00 UTC+0","96.90197719","2721792079.972305","42223224603.09292600"
"2024-01-30 00:00:00 UTC+0","101.44242060","1180628309.665879","44177569578.17166000"
"2024-01-29 00:00:00 UTC+0","101.57103296","1834227597.880385","44233925351.89303600"
"2024-01-28 00:00:00 UTC+0","96.06552865","1677351203.873847","41632740766.22122000"
"2024-01-27 00:00:00 UTC+0","94.17479212","860986729.492379","40813756338.63477000"
"2024-01-26 00:00:00 UTC+0","92.33313289","1414895715.578225","40004375739.20338400"
"2024-01-25 00:00:00 UTC+0","86.93805815","1156116424.097009","37666471269.86420000"
"2024-01-24 00:00:00 UTC+0","88.76503996","1525612998.695198","38447380027.96951000"
"2024-01-23 00:00:00 UTC+0","83.84977324","2012339328.431830","36319039428.07223500"
"2024-01-22 00:00:00 UTC+0","83.45469145","1800878595.604478","36137916832.87126000"
"2024-01-21 00:00:00 UTC+0","91.01823874","590499627.353575","39413371856.10503400"
"2024-01-20 00:00:00 UTC+0","92.64978725","787625466.004059","40108914977.03777000"
"2024-01-19 00:00:00 UTC+0","93.38700196","1826223821.416804","40428350552.57052000"
"2024-01-18 00:00:00 UTC+0","94.22740930","1805215665.072193","40780787433.84316000"
"2024-01-17 00:00:00 UTC+0","101.90635721","2245610272.913390","44105785486.44171000"
"2024-01-16 00:00:00 UTC+0","97.65380547","1147301870.827489","41251270849.79912000"
"2024-01-15 00:00:00 UTC+0","94.47047863","1085470566.139293","39906558503.35339000"
"2024-01-14 00:00:00 UTC+0","94.36934669","1629146832.798580","39863837989.41583000"
"2024-01-13 00:00:00 UTC+0","95.67680355","1233896472.495723","40416138604.43538000"
"2024-01-12 00:00:00 UTC+0","91.61370406","1731927471.357477","38699789540.21141000"
"2024-01-11 00:00:00 UTC+0","99.92381534","2538556681.444497","42210176562.57442500"
"2024-01-10 00:00:00 UTC+0","102.14746900","2802744687.590952","43149500320.05255000"
"2024-01-09 00:00:00 UTC+0","99.20341196","2934972663.816890","41905861181.16045000"
"2024-01-08 00:00:00 UTC+0","97.66269812","2801800287.612991","41255027312.21796000"
"2024-01-07 00:00:00 UTC+0","89.24231898","1376166218.819589","37698060549.30387000"
"2024-01-06 00:00:00 UTC+0","93.78932650","1473573679.459022","39618823778.05284000"
"2024-01-05 00:00:00 UTC+0","99.94142043","2058765504.587332","42217613366.58932000"
"2024-01-04 00:00:00 UTC+0","105.14691644","2231060665.287703","44416537665.47925600"
"2024-01-03 00:00:00 UTC+0","98.60245504","3663964925.978109","41652002801.75130000"
"2024-01-02 00:00:00 UTC+0","106.76440569","2474063981.459399","45099803276.59291000"
"2024-01-01 00:00:00 UTC+0","109.48759371","1240886129.533764","46250142129.83629600"
"2023-12-31 00:00:00 UTC+0","101.38149918","1031787207.655892","42825936599.72140500"
"2023-12-30 00:00:00 UTC+0","101.77510745","1141720487.500211","42992206016.26066600"
"2023-12-29 00:00:00 UTC+0","106.26006914","2834742947.608372","44886759625.76580000"
