"Date","Price","Volume","Market_cap"
"2023-11-07 00:00:00 UTC+0","0.07348156","457501034.574274","10415152647.31486300"
"2023-11-06 00:00:00 UTC+0","0.07648263","432405715.804450","10839486035.68378300"
"2023-11-05 00:00:00 UTC+0","0.07113389","265519587.532277","10080483970.48742000"
"2023-11-04 00:00:00 UTC+0","0.06913246","118456302.213627","9795921803.83935400"
"2023-11-03 00:00:00 UTC+0","0.06814534","158028368.148325","9655121781.68759500"
"2023-11-02 00:00:00 UTC+0","0.06792156","293281141.294367","9622499361.97301700"
"2023-11-01 00:00:00 UTC+0","0.06890469","278780927.541719","9760846198.22107900"
"2023-10-31 00:00:00 UTC+0","0.06830424","278376011.957194","9674862684.73476600"
"2023-10-30 00:00:00 UTC+0","0.06964418","174170224.005615","9863718584.87428700"
"2023-10-29 00:00:00 UTC+0","0.06937255","129298724.120726","9824312047.58573300"
