"Date","Price","Volume"
"2024-09-21 02:01:00 UTC+0","62924.32520347","16529893587.927603"
"2024-09-21 02:00:00 UTC+0","62923.45365933","16568579617.358706"
"2024-09-21 01:59:00 UTC+0","62938.31776952","16538533981.053015"
"2024-09-21 01:58:00 UTC+0","62941.29924973","16552114463.409134"
"2024-09-21 01:57:00 UTC+0","62957.75453745","16568971293.575117"
"2024-09-21 01:56:00 UTC+0","62955.89767861","16568579617.358706"
"2024-09-21 01:55:00 UTC+0","62967.87398898","16591481706.007620"
"2024-09-21 01:54:00 UTC+0","62964.40678202","16616170615.713871"
"2024-09-21 01:53:00 UTC+0","63092.67007855","16613876795.400894"
"2024-09-21 01:52:00 UTC+0","63080.82157333","16614936084.753096"
"2024-09-21 01:51:00 UTC+0","63087.64453059","16615183982.974041"
"2024-09-21 01:50:00 UTC+0","63081.94029447","16617079563.570961"
"2024-09-21 01:49:00 UTC+0","63085.30918470","16615761136.685028"
"2024-09-21 01:48:00 UTC+0","63095.37927529","16620621969.373245"
"2024-09-21 01:47:00 UTC+0","63079.39991203","16620393593.243393"
"2024-09-21 01:46:00 UTC+0","63105.92903248","16658167950.329626"
"2024-09-21 01:45:00 UTC+0","63096.66504116","16650489972.184477"
"2024-09-21 01:44:00 UTC+0","63110.43556278","16652598813.880558"
"2024-09-21 01:43:00 UTC+0","63107.26511542","16655329398.505957"
"2024-09-21 01:42:00 UTC+0","63091.46282993","16651772282.668910"
"2024-09-21 01:41:00 UTC+0","63101.33165163","16650460893.413480"
"2024-09-21 01:40:00 UTC+0","63084.89046746","16654380827.514190"
"2024-09-21 01:39:00 UTC+0","63084.10082360","16650921916.173498"
"2024-09-21 01:38:00 UTC+0","63110.12220367","16658257709.918129"
"2024-09-21 01:37:00 UTC+0","63116.10981984","16657185831.825712"
"2024-09-21 01:36:00 UTC+0","63158.17750920","16663873474.159971"
"2024-09-21 01:35:00 UTC+0","63150.50726913","16666256144.804163"
"2024-09-21 01:34:00 UTC+0","63167.80992530","16666893580.172115"
"2024-09-21 01:33:00 UTC+0","63154.05354656","16668312026.948805"
"2024-09-21 01:32:00 UTC+0","63141.97698734","16668048590.132977"
"2024-09-21 01:31:00 UTC+0","63146.96503261","16677297227.454338"
"2024-09-21 01:30:00 UTC+0","63144.34967425","16680711533.375967"
"2024-09-21 01:29:00 UTC+0","63152.77172467","16684962507.782444"
"2024-09-21 01:28:00 UTC+0","63161.95229465","16688464320.329384"
"2024-09-21 01:27:00 UTC+0","63175.71884663","16680557950.004818"
"2024-09-21 01:26:00 UTC+0","63183.21622007","16679832848.367426"
"2024-09-21 01:25:00 UTC+0","63143.27531373","16674399520.137041"
"2024-09-21 01:24:00 UTC+0","63124.12304816","16667194643.087254"
"2024-09-21 01:23:00 UTC+0","63095.19995050","16690272372.429672"
"2024-09-21 01:22:00 UTC+0","63073.84192931","16711919272.955086"
"2024-09-21 01:21:00 UTC+0","63136.44481272","16723961608.840973"
"2024-09-21 01:20:00 UTC+0","63164.30730240","16730424842.810080"
"2024-09-21 01:19:00 UTC+0","63137.85202334","16717424634.397984"
"2024-09-21 01:18:00 UTC+0","63182.97246501","16706025303.966553"
"2024-09-21 01:17:00 UTC+0","63206.55553557","16706177032.505041"
"2024-09-21 01:16:00 UTC+0","63197.38004860","16738007056.928453"
"2024-09-21 01:15:00 UTC+0","63193.79809976","16738022231.535910"
"2024-09-21 01:14:00 UTC+0","63226.61453129","16742646460.572607"
"2024-09-21 01:13:00 UTC+0","63233.76192273","16746104023.743269"
"2024-09-21 01:12:00 UTC+0","63248.23589551","16750157352.033998"
"2024-09-21 01:11:00 UTC+0","63253.63544841","16750537993.387880"
"2024-09-21 01:10:00 UTC+0","63260.27979888","16750566608.920385"
"2024-09-21 01:09:00 UTC+0","63252.62761865","16756412939.247684"
"2024-09-21 01:08:00 UTC+0","63250.27218967","16762618186.385672"
"2024-09-21 01:07:00 UTC+0","63263.92313011","16761860905.014433"
"2024-09-21 01:06:00 UTC+0","63280.89840256","16771615101.066029"
"2024-09-21 01:05:00 UTC+0","63293.79773880","16773749452.900760"
"2024-09-21 01:04:00 UTC+0","63296.95615551","16773333605.288221"
"2024-09-21 01:03:00 UTC+0","63290.09520159","16773402761.090164"
"2024-09-21 01:02:00 UTC+0","63287.73546001","16777604740.647514"
"2024-09-21 01:01:00 UTC+0","63279.14921125","16799945491.717503"
"2024-09-21 01:00:00 UTC+0","63282.79678080","16797996053.826250"
"2024-09-21 00:59:00 UTC+0","63299.90096122","16804229917.587606"
"2024-09-21 00:58:00 UTC+0","63316.66768656","16805324363.411272"
"2024-09-21 00:57:00 UTC+0","63316.86714046","16804797830.613832"
"2024-09-21 00:56:00 UTC+0","63319.92899390","16800573400.885998"
"2024-09-21 00:55:00 UTC+0","63313.72232918","16797218084.757965"
"2024-09-21 00:54:00 UTC+0","63314.63321471","16805433845.853203"
"2024-09-21 00:53:00 UTC+0","63299.36773813","16807643884.073580"
"2024-09-21 00:52:00 UTC+0","63292.39960423","16810526073.589039"
"2024-09-21 00:51:00 UTC+0","63298.86656006","16806803022.585653"
"2024-09-21 00:50:00 UTC+0","63310.81474365","16604340002.648233"
"2024-09-21 00:49:00 UTC+0","63291.71299449","16804004892.279463"
"2024-09-21 00:48:00 UTC+0","63280.19193180","16806019140.753475"
"2024-09-21 00:47:00 UTC+0","63285.40836411","16808455471.242340"
"2024-09-21 00:46:00 UTC+0","63296.89334749","16827164264.906942"
"2024-09-21 00:45:00 UTC+0","63305.35640938","16828041140.667442"
"2024-09-21 00:44:00 UTC+0","63306.54942304","16830218354.840620"
"2024-09-21 00:43:00 UTC+0","63301.23942195","16822652622.357500"
"2024-09-21 00:42:00 UTC+0","63304.50844415","16821142047.792421"
"2024-09-21 00:41:00 UTC+0","63270.38043077","16815431522.752235"
"2024-09-21 00:40:00 UTC+0","63268.30254891","16612199514.896305"
"2024-09-21 00:39:00 UTC+0","63235.18417158","16611976860.212023"
"2024-09-21 00:38:00 UTC+0","63226.37233540","16619875761.469856"
"2024-09-21 00:37:00 UTC+0","63238.62275074","16622667984.710827"
"2024-09-21 00:36:00 UTC+0","63236.93078212","16616606450.294521"
"2024-09-21 00:35:00 UTC+0","63252.60977765","16615997731.772902"
"2024-09-21 00:34:00 UTC+0","63234.73271569","16607883390.267876"
"2024-09-21 00:33:00 UTC+0","63219.99809482","16610304428.975128"
"2024-09-21 00:32:00 UTC+0","63210.64268605","16624345100.892511"
"2024-09-21 00:31:00 UTC+0","63222.78638811","16820869987.730940"
"2024-09-21 00:30:00 UTC+0","63258.38934731","16829436088.475994"
"2024-09-21 00:29:00 UTC+0","63233.62130452","16822242134.622318"
"2024-09-21 00:28:00 UTC+0","63285.28543638","16826757478.576696"
"2024-09-21 00:27:00 UTC+0","63262.06390004","16820505084.638844"
"2024-09-21 00:26:00 UTC+0","63301.07788944","16821268321.928186"
"2024-09-21 00:25:00 UTC+0","63294.74975367","16802444051.554050"
"2024-09-21 00:24:00 UTC+0","63305.99242885","16802830292.059158"
"2024-09-21 00:23:00 UTC+0","63246.41645664","16790731055.261892"
"2024-09-21 00:22:00 UTC+0","63244.11673860","16787626911.463390"
"2024-09-21 00:21:00 UTC+0","63195.60913748","16787727105.778404"
"2024-09-21 00:20:00 UTC+0","63184.06824281","16784557998.807907"
"2024-09-21 00:19:00 UTC+0","63170.08516435","16781238151.400530"
"2024-09-21 00:18:00 UTC+0","63160.41510301","16781470616.643759"
"2024-09-21 00:17:00 UTC+0","63138.15422018","16805994345.415110"
"2024-09-21 00:16:00 UTC+0","63136.01677483","16824583191.954666"
"2024-09-21 00:15:00 UTC+0","63118.98782513","16829589745.393750"
"2024-09-21 00:14:00 UTC+0","63119.67660002","16833400141.972126"
"2024-09-21 00:13:00 UTC+0","63134.55662222","16836132136.460497"
"2024-09-21 00:12:00 UTC+0","63147.49430414","16838255032.529533"
"2024-09-21 00:11:00 UTC+0","63151.39977009","16838995675.684263"
"2024-09-21 00:10:00 UTC+0","63138.20632809","16842141138.320436"
"2024-09-21 00:09:00 UTC+0","63143.20629535","16847875252.448902"
"2024-09-21 00:08:00 UTC+0","63141.72644068","16847107911.857710"
"2024-09-21 00:07:00 UTC+0","63159.69632378","16853434177.261597"
"2024-09-21 00:06:00 UTC+0","63143.37001600","16854183896.787107"
"2024-09-21 00:05:00 UTC+0","63163.49686422","16647618956.662832"
"2024-09-21 00:04:00 UTC+0","63174.62362924","16857850523.711697"
"2024-09-21 00:03:00 UTC+0","63165.21877094","16857822518.515856"
"2024-09-21 00:02:00 UTC+0","63187.87564243","16861805377.136692"
"2024-09-21 00:01:00 UTC+0","63189.17972221","16866583918.678371"
"2024-09-21 00:00:00 UTC+0","63190.16310888","16863609768.516861"
"2024-09-20 23:59:00 UTC+0","63176.37438305","16860948103.418045"
"2024-09-20 23:58:00 UTC+0","63164.75861112","16861365850.887123"
"2024-09-20 23:57:00 UTC+0","63151.65907696","16864952253.768670"
"2024-09-20 23:56:00 UTC+0","63147.46813514","16862291832.619911"
"2024-09-20 23:55:00 UTC+0","63147.03654116","16865279819.215390"
"2024-09-20 23:54:00 UTC+0","63144.13490561","16863425309.854748"
"2024-09-20 23:53:00 UTC+0","63147.58075147","16861894306.074875"
"2024-09-20 23:52:00 UTC+0","63143.26993683","16870992789.885054"
"2024-09-20 23:51:00 UTC+0","63134.00898985","16865095583.123875"
"2024-09-20 23:50:00 UTC+0","63129.23727980","16875782047.051424"
"2024-09-20 23:49:00 UTC+0","63147.12387854","16875175115.105974"
"2024-09-20 23:48:00 UTC+0","63199.96276828","16878596122.239109"
"2024-09-20 23:47:00 UTC+0","63202.28026157","16884788969.054312"
"2024-09-20 23:46:00 UTC+0","63204.31088029","16887182654.138470"
"2024-09-20 23:45:00 UTC+0","63223.69813928","16906973765.336712"
"2024-09-20 23:44:00 UTC+0","63188.48215773","16907030415.184464"
"2024-09-20 23:43:00 UTC+0","63193.58977081","16905728094.995817"
"2024-09-20 23:42:00 UTC+0","63192.01388037","16698630051.780031"
"2024-09-20 23:41:00 UTC+0","63177.94380339","16696071364.823835"
"2024-09-20 23:40:00 UTC+0","63179.44495331","16906365580.458061"
"2024-09-20 23:39:00 UTC+0","63171.76636107","16906912742.517067"
"2024-09-20 23:38:00 UTC+0","63188.75899411","16906582900.016890"
"2024-09-20 23:37:00 UTC+0","63186.25498761","16906348622.599796"
"2024-09-20 23:36:00 UTC+0","63189.74733761","16906663462.739132"
"2024-09-20 23:35:00 UTC+0","63189.42344991","16904418662.972580"
"2024-09-20 23:34:00 UTC+0","63182.38320492","16903058807.110548"
"2024-09-20 23:33:00 UTC+0","63172.84372383","16902171343.478817"
"2024-09-20 23:32:00 UTC+0","63173.99770463","16903985997.376123"
"2024-09-20 23:31:00 UTC+0","63161.22120372","16907417279.298037"
"2024-09-20 23:30:00 UTC+0","63161.85671513","16922635135.297674"
"2024-09-20 23:29:00 UTC+0","63157.28323708","16921756939.754837"
"2024-09-20 23:28:00 UTC+0","63158.78100399","16923619666.929619"
"2024-09-20 23:27:00 UTC+0","63151.92469165","16922589990.934050"
"2024-09-20 23:26:00 UTC+0","63152.60035845","16922971939.771439"
"2024-09-20 23:25:00 UTC+0","63150.19575799","16922365726.346117"
"2024-09-20 23:24:00 UTC+0","63143.24764927","16923728741.636154"
"2024-09-20 23:23:00 UTC+0","63137.29730384","16925302269.984735"
"2024-09-20 23:22:00 UTC+0","63135.62098989","16931202447.923298"
"2024-09-20 23:21:00 UTC+0","63135.31854833","16934428434.947943"
"2024-09-20 23:20:00 UTC+0","63147.43126614","16937221104.366610"
"2024-09-20 23:19:00 UTC+0","63145.69608404","16948750906.600845"
"2024-09-20 23:18:00 UTC+0","63145.85625857","16957227571.936506"
"2024-09-20 23:17:00 UTC+0","63156.84827254","16958167529.669334"
"2024-09-20 23:16:00 UTC+0","63185.64859039","16965519141.953764"
"2024-09-20 23:15:00 UTC+0","63172.33093835","16967537009.549253"
"2024-09-20 23:14:00 UTC+0","63174.57218940","16978386661.470547"
"2024-09-20 23:13:00 UTC+0","63178.12327975","17002483245.514248"
"2024-09-20 23:12:00 UTC+0","63223.99206533","17001235113.232853"
"2024-09-20 23:11:00 UTC+0","63221.00515817","17003070318.495808"
"2024-09-20 23:10:00 UTC+0","63219.25831743","17003291808.193594"
"2024-09-20 23:09:00 UTC+0","63221.86126938","17008727209.619198"
"2024-09-20 23:08:00 UTC+0","63220.38078077","17008861151.216082"
"2024-09-20 23:07:00 UTC+0","63240.68084769","17011319584.213463"
"2024-09-20 23:06:00 UTC+0","63243.19944744","17011498411.195395"
"2024-09-20 23:05:00 UTC+0","63246.84515721","17013028951.870422"
"2024-09-20 23:04:00 UTC+0","63249.06858959","17013028951.870422"
"2024-09-20 23:03:00 UTC+0","63246.96998793","17020476559.063797"
"2024-09-20 23:02:00 UTC+0","63251.40883152","17022017215.901450"
"2024-09-20 23:01:00 UTC+0","63265.28169195","17022017215.901450"
"2024-09-20 23:00:00 UTC+0","63267.04734822","17024395533.294165"
"2024-09-20 22:59:00 UTC+0","63273.42553249","17024033224.656994"
"2024-09-20 22:58:00 UTC+0","63271.20939911","17026163331.243992"
"2024-09-20 22:57:00 UTC+0","63266.91899173","17028563686.985172"
"2024-09-20 22:56:00 UTC+0","63270.37880483","17029166210.664858"
"2024-09-20 22:55:00 UTC+0","63270.88539846","17029587608.498318"
"2024-09-20 22:54:00 UTC+0","63273.69875903","17032560116.999783"
"2024-09-20 22:53:00 UTC+0","63268.93648913","17059816400.625364"
"2024-09-20 22:52:00 UTC+0","63280.15050820","17341517610.008290"
"2024-09-20 22:51:00 UTC+0","63279.51727733","17379099402.927284"
"2024-09-20 22:50:00 UTC+0","63275.62012952","17105458319.907585"
"2024-09-20 22:49:00 UTC+0","63280.58101733","17383064641.719955"
"2024-09-20 22:48:00 UTC+0","63279.10187305","17056050666.790450"
"2024-09-20 22:47:00 UTC+0","63279.25867703","17058085129.077913"
"2024-09-20 22:46:00 UTC+0","63288.97771362","17105458319.907585"
"2024-09-20 22:45:00 UTC+0","63286.85131843","17189322702.838080"
"2024-09-20 22:44:00 UTC+0","63308.29253775","17116846056.748583"
"2024-09-20 22:43:00 UTC+0","63302.72804924","17122121750.826890"
"2024-09-20 22:42:00 UTC+0","63320.53845370","17124036197.091675"
"2024-09-20 22:41:00 UTC+0","63321.86904231","17187603421.886726"
"2024-09-20 22:40:00 UTC+0","63308.73672800","17295985751.348940"
"2024-09-20 22:39:00 UTC+0","63300.55876946","17269858139.215770"
"2024-09-20 22:38:00 UTC+0","63298.75844708","17277272450.916656"
"2024-09-20 22:37:00 UTC+0","63288.29418358","17286962417.602050"
"2024-09-20 22:36:00 UTC+0","63287.65167022","17295985751.348940"
"2024-09-20 22:35:00 UTC+0","63280.01302132","17394258382.157536"
"2024-09-20 22:34:00 UTC+0","63270.27072888","17316634944.070522"
"2024-09-20 22:33:00 UTC+0","63257.03004151","17337985039.433376"
"2024-09-20 22:32:00 UTC+0","63272.57751266","17346262824.588810"
"2024-09-20 22:31:00 UTC+0","63283.51749802","17395436385.672287"
"2024-09-20 22:30:00 UTC+0","63272.26861794","17395845909.757460"
"2024-09-20 22:29:00 UTC+0","63275.33192196","17398198641.934380"
"2024-09-20 22:28:00 UTC+0","63270.43130830","17397284471.036327"
"2024-09-20 22:27:00 UTC+0","63267.70428736","17401354716.341640"
"2024-09-20 22:26:00 UTC+0","63259.25891314","17395845909.757460"
"2024-09-20 22:25:00 UTC+0","63256.40221462","17426686212.167892"
"2024-09-20 22:24:00 UTC+0","63258.09325446","17419363658.630646"
"2024-09-20 22:23:00 UTC+0","63268.08885921","17422739253.933426"
"2024-09-20 22:22:00 UTC+0","63269.80753156","17424598217.990093"
"2024-09-20 22:21:00 UTC+0","63264.13515053","17426686212.167892"
"2024-09-20 22:20:00 UTC+0","63260.71592756","17437932319.074203"
"2024-09-20 22:19:00 UTC+0","63249.17682332","17437932319.074203"
"2024-09-20 22:18:00 UTC+0","63263.04595438","17450658300.088898"
"2024-09-20 22:17:00 UTC+0","63272.36155219","17453079297.734710"
"2024-09-20 22:16:00 UTC+0","63276.79649573","17489780921.976486"
"2024-09-20 22:15:00 UTC+0","63269.82354761","17496776171.958008"
"2024-09-20 22:14:00 UTC+0","63280.61779197","17509082211.537983"
"2024-09-20 22:13:00 UTC+0","63276.13886231","17517761326.048283"
"2024-09-20 22:12:00 UTC+0","63297.61981796","17519864509.619950"
"2024-09-20 22:11:00 UTC+0","63313.19149455","17522560962.071007"
"2024-09-20 22:10:00 UTC+0","63313.06476237","17522560962.071007"
"2024-09-20 22:09:00 UTC+0","63313.29468701","17499581616.736347"
"2024-09-20 22:08:00 UTC+0","63303.96479000","17505377872.359932"
"2024-09-20 22:07:00 UTC+0","63201.67798380","17506750895.238940"
"2024-09-20 22:06:00 UTC+0","63220.44394819","17503617135.726740"
"2024-09-20 22:05:00 UTC+0","63216.89209806","17491693854.680000"
"2024-09-20 22:04:00 UTC+0","63201.64892774","17474607681.488026"
"2024-09-20 22:03:00 UTC+0","63166.91300266","17473621664.124880"
"2024-09-20 22:02:00 UTC+0","63153.49930845","17476277009.687233"
"2024-09-20 22:01:00 UTC+0","63141.97599209","17023324422.581596"
"2024-09-20 22:00:00 UTC+0","63146.69103639","17027650843.004423"
"2024-09-20 21:59:00 UTC+0","63143.04891255","17027964323.049646"
"2024-09-20 21:58:00 UTC+0","63162.60499648","17036742964.412092"
"2024-09-20 21:57:00 UTC+0","63164.02146054","17027085856.913809"
"2024-09-20 21:56:00 UTC+0","63161.64989724","17027440532.468897"
"2024-09-20 21:55:00 UTC+0","63161.73989989","17020813040.938272"
"2024-09-20 21:54:00 UTC+0","63160.61728017","17023475152.810276"
"2024-09-20 21:53:00 UTC+0","63136.03993120","17022238498.079517"
"2024-09-20 21:52:00 UTC+0","63154.72020156","17019818263.507421"
"2024-09-20 21:51:00 UTC+0","63154.00032375","17010547024.484463"
"2024-09-20 21:50:00 UTC+0","63139.49919169","17009688641.534883"
"2024-09-20 21:49:00 UTC+0","63136.40246314","16787100814.569822"
"2024-09-20 21:48:00 UTC+0","63128.01814140","16699661892.324823"
"2024-09-20 21:47:00 UTC+0","63117.13151139","16781629552.272438"
"2024-09-20 21:46:00 UTC+0","63113.24271977","17018748386.219340"
"2024-09-20 21:45:00 UTC+0","63143.54690785","17024625790.032095"
"2024-09-20 21:44:00 UTC+0","63117.58000940","17024436068.944160"
"2024-09-20 21:43:00 UTC+0","63138.45189538","17025695912.167900"
"2024-09-20 21:42:00 UTC+0","63131.85814433","17036401724.505010"
"2024-09-20 21:41:00 UTC+0","63135.71097015","17036681293.594234"
"2024-09-20 21:40:00 UTC+0","63183.09991648","17038455700.849226"
"2024-09-20 21:39:00 UTC+0","63179.98495953","17040025835.386797"
"2024-09-20 21:38:00 UTC+0","63188.30279762","16944502649.247852"
"2024-09-20 21:37:00 UTC+0","63209.41907225","16947176320.928020"
"2024-09-20 21:36:00 UTC+0","63218.28985859","17035964474.200176"
"2024-09-20 21:35:00 UTC+0","63234.26034755","17030826643.587610"
"2024-09-20 21:34:00 UTC+0","63239.35032786","16942411226.695843"
"2024-09-20 21:33:00 UTC+0","63227.29127433","16944259507.374392"
"2024-09-20 21:32:00 UTC+0","63210.40700014","16944724791.818499"
"2024-09-20 21:31:00 UTC+0","63225.31142556","17029535906.056053"
"2024-09-20 21:30:00 UTC+0","63218.57894501","17033046646.367048"
"2024-09-20 21:29:00 UTC+0","63231.10606233","17032064975.432175"
"2024-09-20 21:28:00 UTC+0","63250.14692357","17032620575.459423"
"2024-09-20 21:27:00 UTC+0","63249.36141869","17026241861.504171"
"2024-09-20 21:26:00 UTC+0","63258.85557318","17022793728.018354"
"2024-09-20 21:25:00 UTC+0","63236.01115554","17026738124.891281"
"2024-09-20 21:24:00 UTC+0","63225.36219732","17027074566.299225"
"2024-09-20 21:23:00 UTC+0","63241.20972352","17026915369.968742"
"2024-09-20 21:22:00 UTC+0","63250.72619648","17027372311.811443"
"2024-09-20 21:21:00 UTC+0","63247.79182021","17020812908.575706"
"2024-09-20 21:20:00 UTC+0","63249.89027779","17022058200.522306"
"2024-09-20 21:19:00 UTC+0","63235.18376336","17020429945.090427"
"2024-09-20 21:18:00 UTC+0","63249.48862023","17021329675.722694"
"2024-09-20 21:17:00 UTC+0","63256.39248858","17007563032.616602"
"2024-09-20 21:16:00 UTC+0","63262.54062009","17468122348.901726"
"2024-09-20 21:15:00 UTC+0","63202.51043248","17478185470.722878"
"2024-09-20 21:14:00 UTC+0","63236.33976399","17480201016.482693"
"2024-09-20 21:13:00 UTC+0","63251.52894660","17473358657.707160"
"2024-09-20 21:12:00 UTC+0","63231.16753014","17474875568.951538"
"2024-09-20 21:11:00 UTC+0","63209.87013414","17455343660.288048"
"2024-09-20 21:10:00 UTC+0","63235.53388554","17459953971.331352"
"2024-09-20 21:09:00 UTC+0","63168.85892138","17432855246.637672"
"2024-09-20 21:08:00 UTC+0","63216.24630359","17397521272.663067"
