"Date","Price","Volume","Market_cap"
"2024-04-08 00:00:00 UTC+0","1.00016618","1403804532.294949","32614306502.15471000"
"2024-04-07 00:00:00 UTC+0","1.00016855","707057841.712438","32945207524.23686600"
"2024-04-06 00:00:00 UTC+0","1.00009654","532125265.737445","32952585876.60933000"
"2024-04-05 00:00:00 UTC+0","1.00023429","1556072255.461253","32929746125.51698000"
"2024-04-04 00:00:00 UTC+0","1.00017933","2368952369.380171","33022480296.66207000"
"2024-04-03 00:00:00 UTC+0","1.00025169","1602000109.108510","32885180907.65083300"
"2024-04-02 00:00:00 UTC+0","1.00040683","2739553461.117364","32850718148.79736000"
"2024-04-01 00:00:00 UTC+0","1.00007636","1796895043.304736","32614908279.02012000"
"2024-03-31 00:00:00 UTC+0","0.99994249","966939430.118006","32434055160.92343500"
"2024-03-30 00:00:00 UTC+0","1.00022545","1150455306.894272","32469114449.94508700"
"2024-03-29 00:00:00 UTC+0","1.00041305","1361697598.324748","32469712284.83284400"
"2024-03-28 00:00:00 UTC+0","0.99996954","1593973541.288108","32468032615.36633000"
"2024-03-27 00:00:00 UTC+0","0.99993179","1858534822.390837","32130251294.74892000"
"2024-03-26 00:00:00 UTC+0","1.00005148","1378922728.599217","32305241400.81462500"
"2024-03-25 00:00:00 UTC+0","0.99971414","1784856297.221374","32269664520.87481300"
"2024-03-24 00:00:00 UTC+0","1.00005252","718932216.713828","32023959944.57109500"
"2024-03-23 00:00:00 UTC+0","1.00149347","563316293.190894","32081248801.31791300"
"2024-03-22 00:00:00 UTC+0","1.00226745","1410012785.776891","32100381072.50639000"
"2024-03-21 00:00:00 UTC+0","1.00032916","1646288317.822666","31856966179.02519000"
"2024-03-20 00:00:00 UTC+0","1.00015395","2301428576.600757","31419542554.21263500"
"2024-03-19 00:00:00 UTC+0","1.00024988","2493367955.277756","31228532602.76279000"
"2024-03-18 00:00:00 UTC+0","0.99993627","2196382102.373870","31190802063.01502200"
"2024-03-17 00:00:00 UTC+0","0.99994198","1344408959.853789","30835585983.27179000"
"2024-03-16 00:00:00 UTC+0","0.99989523","1360271417.403830","30893464501.86607700"
"2024-03-15 00:00:00 UTC+0","1.00022733","2208071226.757713","30791343446.61661000"
"2024-03-14 00:00:00 UTC+0","1.00031025","1885418916.376057","30628693494.61874400"
"2024-03-13 00:00:00 UTC+0","0.99991867","1390580919.262558","30787166666.71272300"
"2024-03-12 00:00:00 UTC+0","1.00001120","1901748491.771527","30397023885.40283600"
"2024-03-11 00:00:00 UTC+0","0.99985249","1942823475.958370","30458506181.33173000"
"2024-03-10 00:00:00 UTC+0","1.00032663","1033132167.517442","30153086077.79377700"
"2024-03-09 00:00:00 UTC+0","1.00000456","861594190.590483","30003433701.72589000"
"2024-03-08 00:00:00 UTC+0","1.00009559","1767429969.328129","29957952696.52013800"
"2024-03-07 00:00:00 UTC+0","0.99996070","1539293425.210472","29335678852.23561000"
"2024-03-06 00:00:00 UTC+0","0.99963017","1850213704.234007","29183917566.44854400"
"2024-03-05 00:00:00 UTC+0","1.00020337","2555416040.201256","28843895744.04055800"
"2024-03-04 00:00:00 UTC+0","0.99974527","1657617690.720872","28884216338.83921400"
"2024-03-03 00:00:00 UTC+0","0.99976995","788617767.874191","28997820703.42519000"
"2024-03-02 00:00:00 UTC+0","0.99990219","925118369.065782","29019962981.78539300"
"2024-03-01 00:00:00 UTC+0","0.99974882","1348486247.063292","29017720081.47065000"
"2024-02-29 00:00:00 UTC+0","0.99991795","1798644938.561682","28709296480.78412200"
"2024-02-28 00:00:00 UTC+0","1.00010902","1807046328.107488","28664003729.53064300"
"2024-02-27 00:00:00 UTC+0","1.00005113","1503770691.384443","28521298574.98820500"
"2024-02-26 00:00:00 UTC+0","0.99885554","1408542939.710515","28464751482.50795700"
"2024-02-25 00:00:00 UTC+0","0.99998230","442170904.525619","28184026333.96711000"
"2024-02-24 00:00:00 UTC+0","1.00016868","507922605.189843","28146136604.24629200"
"2024-02-23 00:00:00 UTC+0","1.00019205","914532130.123993","28138772910.53632000"
"2024-02-22 00:00:00 UTC+0","0.99996184","1103322965.103777","28030150972.23990200"
"2024-02-21 00:00:00 UTC+0","1.00006542","821636194.703510","28077912973.15891600"
"2024-02-20 00:00:00 UTC+0","0.99998495","974829328.900524","28022782285.05603000"
"2024-02-19 00:00:00 UTC+0","1.00026294","681919497.854694","28060015747.07728200"
"2024-02-18 00:00:00 UTC+0","0.99997399","354186361.679424","28070478463.01631500"
"2024-02-17 00:00:00 UTC+0","1.00005080","369937785.590692","28115351919.69334400"
"2024-02-16 00:00:00 UTC+0","1.00003170","734998316.630838","28108271408.12089000"
"2024-02-15 00:00:00 UTC+0","1.00015632","989721554.861802","28116007553.91351000"
"2024-02-14 00:00:00 UTC+0","0.99998804","940252564.212400","28007960603.70499800"
"2024-02-13 00:00:00 UTC+0","1.00001032","935143550.832111","27829650972.07951000"
"2024-02-12 00:00:00 UTC+0","0.99982291","991188896.308786","27805959293.61024000"
"2024-02-11 00:00:00 UTC+0","0.99967441","495998044.555928","27919189933.02055700"
"2024-02-10 00:00:00 UTC+0","0.99919332","561912302.655768","27932535219.33484000"
"2024-02-09 00:00:00 UTC+0","0.99981063","1041844262.102786","27917840782.78488000"
"2024-02-08 00:00:00 UTC+0","0.99996169","1137161161.724828","27721259983.30887600"
"2024-02-07 00:00:00 UTC+0","0.99974705","1008620979.754499","27513098503.13065700"
"2024-02-06 00:00:00 UTC+0","1.00001681","858670224.720900","27316494608.12651000"
"2024-02-05 00:00:00 UTC+0","1.00015137","812818122.096436","27038563533.00728000"
"2024-02-04 00:00:00 UTC+0","1.00006386","374217574.032012","27105716215.85366000"
"2024-02-03 00:00:00 UTC+0","1.00016603","324854076.006803","27070444132.57627000"
"2024-02-02 00:00:00 UTC+0","1.00009637","808459966.711085","27008910551.84031300"
"2024-02-01 00:00:00 UTC+0","1.00017722","977958634.712685","26831327465.01188000"
"2024-01-31 00:00:00 UTC+0","1.00030217","1483741864.363780","26833739981.44816000"
"2024-01-30 00:00:00 UTC+0","1.00033584","1108707805.412560","26679947741.65545700"
"2024-01-29 00:00:00 UTC+0","1.00017157","834849245.128282","26421068473.78120400"
"2024-01-28 00:00:00 UTC+0","1.00024042","381158351.954633","26143822453.49239300"
"2024-01-27 00:00:00 UTC+0","1.00073987","387103531.469430","26132748633.40686800"
"2024-01-26 00:00:00 UTC+0","1.00093037","919135888.407865","26119186674.00364000"
"2024-01-25 00:00:00 UTC+0","1.00027451","766938730.037978","25982144050.97444000"
"2024-01-24 00:00:00 UTC+0","1.00037134","876346779.949582","25843574031.67610500"
"2024-01-23 00:00:00 UTC+0","1.00028927","1031853184.897402","25705778375.51497700"
"2024-01-22 00:00:00 UTC+0","1.00034223","1050198510.175982","25652200864.71364600"
"2024-01-21 00:00:00 UTC+0","1.00018265","407778198.241431","25776938607.47654000"
"2024-01-20 00:00:00 UTC+0","1.00048391","390474246.246615","25739421001.10664700"
"2024-01-19 00:00:00 UTC+0","1.00070431","997152645.006840","25547590666.22916000"
"2024-01-18 00:00:00 UTC+0","1.00025266","1072989973.305813","25640831907.28997400"
"2024-01-17 00:00:00 UTC+0","1.00011011","988438459.151472","25686666012.80446000"
"2024-01-16 00:00:00 UTC+0","1.00035585","1085790070.524958","23899131112.97298400"
"2024-01-15 00:00:00 UTC+0","1.00054253","829833209.107799","23903590924.79065300"
"2024-01-14 00:00:00 UTC+0","1.00007184","487427365.172796","23892345961.29959500"
"2024-01-13 00:00:00 UTC+0","1.00088589","559246256.166026","23911793951.29100400"
"2024-01-12 00:00:00 UTC+0","1.00115108","1400091070.129783","23918129611.82301700"
"2024-01-11 00:00:00 UTC+0","1.00008943","1895309264.110613","23892766110.90094400"
"2024-01-10 00:00:00 UTC+0","1.00020904","1348760451.223745","23895623634.05164700"
"2024-01-09 00:00:00 UTC+0","1.00029139","1050551756.847810","23897591055.61696600"
"2024-01-08 00:00:00 UTC+0","1.00021851","980823742.240994","23895850050.29109000"
"2024-01-07 00:00:00 UTC+0","1.00035255","347818414.627490","23899052199.25938800"
"2024-01-06 00:00:00 UTC+0","1.00059934","365858547.745191","23904948147.97424300"
"2024-01-05 00:00:00 UTC+0","1.00100177","929301287.908182","23914562582.86495600"
"2024-01-04 00:00:00 UTC+0","1.00035009","914784840.566657","23898993445.74684500"
